DT_REFER;CD_CVM;CD_CONTA;DT_FIM_EXERC_PENULTIMO_BP;DT_FIM_EXERC_PENULTIMO;VL_CONTA_PENULTIMO;VL_CONTA
2015-06-30;20257;1.02.01;2014-12-31;;5132209000.0;5042392000.0
2015-06-30;20257;1.02.02;2014-12-31;;1702158000.0;1740839000.0
2015-06-30;20257;1.02.03;2014-12-31;;24175000.0;22743000.0
2015-06-30;20257;1.02.04;2014-12-31;;13300000.0;14147000.0
2015-06-30;20257;2.01;2014-12-31;;751767000.0;1225300000.0
2015-06-30;20257;2.01.02;2014-12-31;;37133000.0;23939000.0
2015-06-30;20257;2.01.03;2014-12-31;;11996000.0;17141000.0
2015-06-30;20257;2.01.04;2014-12-31;;605806000.0;1087827000.0
2015-06-30;20257;2.01.05;2014-12-31;;96832000.0;96393000.0
2015-06-30;20257;2.01.06;2014-12-31;;0.0;0.0
2015-06-30;20257;2.01.07;2014-12-31;;0.0;0.0
2015-06-30;20257;2.02.01;2014-12-31;;3239588000.0;2930829000.0
2015-06-30;20257;2.02.02;2014-12-31;;93089000.0;186316000.0
2015-06-30;20257;2.02.03;2014-12-31;;348589000.0;384725000.0
2015-06-30;20257;2.02.04;2014-12-31;;1123000.0;1123000.0
2015-06-30;20257;2.03.01;2014-12-31;;3042035000.0;3042035000.0
2015-06-30;20257;2.03.02;2014-12-31;;594507000.0;594507000.0
2015-06-30;20257;2.03.04;2014-12-31;;588090000.0;333333000.0
2015-06-30;20257;3.01;;2014-06-30;259725000.0;392192000.0
2015-06-30;20257;3.02;;2014-06-30;-32106000.0;-25606000.0
2015-06-30;20257;3.03;;2014-06-30;227619000.0;366586000.0
2015-06-30;20257;3.04;;2014-06-30;4298000.0;34943000.0
2015-06-30;20257;3.05;;2014-06-30;231917000.0;401529000.0
2015-06-30;20257;3.06;;2014-06-30;-119696000.0;-115547000.0
2015-06-30;20257;3.07;;2014-06-30;112221000.0;285982000.0
2015-06-30;20257;3.08;;2014-06-30;-32140000.0;-45461000.0
2015-06-30;20257;3.09;;2014-06-30;80081000.0;240521000.0
2015-06-30;20257;3.11;;2014-06-30;80081000.0;240521000.0
2015-06-30;20257;5.01;;2014-06-30;4305064000.0;4224632000.0
2015-06-30;20257;5.03;;2014-06-30;4305064000.0;4224632000.0
2015-06-30;20257;5.07;;2014-06-30;4108374000.0;4412329000.0
2015-06-30;20257;6.01;;2014-06-30;693386000.0;859282000.0
2015-06-30;20257;6.02;;2014-06-30;16071000.0;-523830000.0
2015-06-30;20257;6.03;;2014-06-30;-755245000.0;-418660000.0
2015-06-30;20257;6.05;;2014-06-30;-45788000.0;-83208000.0
2015-06-30;20257;7.01;;2014-06-30;579713000.0;812040000.0
2015-06-30;20257;7.02;;2014-06-30;-59557000.0;-44838000.0
2015-06-30;20257;7.03;;2014-06-30;520156000.0;767202000.0
2015-06-30;20257;7.04.01;;2014-06-30;-735000.0;-794000.0
2015-06-30;20257;7.05;;2014-06-30;519421000.0;766408000.0
2015-06-30;20257;7.06;;2014-06-30;75737000.0;144280000.0
2015-06-30;20257;7.07;;2014-06-30;595158000.0;910688000.0
2015-06-30;20257;7.08;;2014-06-30;595158000.0;910688000.0
2015-09-30;2453;1.01;2014-12-31;;6554378000.0;8300478000.0
2015-09-30;2453;1.01.01;2014-12-31;;887143000.0;1606057000.0
2015-09-30;2453;1.01.02;2014-12-31;;993994000.0;1044600000.0
2015-09-30;2453;1.01.03;2014-12-31;;2462698000.0;3294992000.0
2015-09-30;2453;1.01.04;2014-12-31;;39887000.0;42298000.0
2015-09-30;2453;1.02.01;2014-12-31;;11482918000.0;13554625000.0
2015-09-30;2453;1.02.02;2014-12-31;;8039791000.0;9694981000.0
2015-09-30;2453;1.02.03;2014-12-31;;5543620000.0;3949855000.0
2015-09-30;2453;1.02.04;2014-12-31;;3379296000.0;3084711000.0
2015-09-30;2453;2.01;2014-12-31;;10123317000.0;9599266000.0
2015-09-30;2453;2.01.02;2014-12-31;;1603716000.0;1687707000.0
2015-09-30;2453;2.01.03;2014-12-31;;597264000.0;701978000.0
2015-09-30;2453;2.01.04;2014-12-31;;5290655000.0;4562010000.0
2015-09-30;2453;2.01.05;2014-12-31;;2437074000.0;2420977000.0
2015-09-30;2453;2.01.06;2014-12-31;;0.0;0.0
2015-09-30;2453;2.01.07;2014-12-31;;0.0;0.0
2015-09-30;2453;2.02.01;2014-12-31;;8218083000.0;9290322000.0
2015-09-30;2453;2.02.02;2014-12-31;;4007207000.0;3847786000.0
2015-09-30;2453;2.02.03;2014-12-31;;611469000.0;724221000.0
2015-09-30;2453;2.02.04;2014-12-31;;754975000.0;820206000.0
2015-09-30;2453;2.03.01;2014-12-31;;6294208000.0;6294208000.0
2015-09-30;2453;2.03.02;2014-12-31;;1924503000.0;1924503000.0
2015-09-30;2453;2.03.04;2014-12-31;;2593868000.0;3391184000.0
2015-09-30;2453;3.01;;2014-09-30;3797147000.0;4783876000.0
2015-09-30;2453;3.02;;2014-09-30;-3028032000.0;-4089458000.0
2015-09-30;2453;3.03;;2014-09-30;769115000.0;694418000.0
2015-09-30;2453;3.04;;2014-09-30;-462499000.0;-247343000.0
2015-09-30;2453;3.05;;2014-09-30;306616000.0;447075000.0
2015-09-30;2453;3.06;;2014-09-30;-209529000.0;-280753000.0
2015-09-30;2453;3.07;;2014-09-30;97087000.0;166322000.0
2015-09-30;2453;3.08;;2014-09-30;-68031000.0;632000.0
2015-09-30;2453;3.09;;2014-09-30;29056000.0;166954000.0
2015-09-30;2453;3.11;;2014-09-30;29056000.0;166954000.0
2015-09-30;2453;5.01;;2014-09-30;12638357000.0;11284952000.0
2015-09-30;2453;5.03;;2014-09-30;12638357000.0;11284952000.0
2015-09-30;2453;5.07;;2014-09-30;12903164000.0;14302849000.0
2015-09-30;2453;6.01;;2014-09-30;3249006000.0;2388732000.0
2015-09-30;2453;6.02;;2014-09-30;-3344704000.0;-1328385000.0
2015-09-30;2453;6.03;;2014-09-30;-779385000.0;-341433000.0
2015-09-30;2453;6.05;;2014-09-30;-875083000.0;718914000.0
2015-09-30;2453;7.01;;2014-09-30;17248617000.0;24977926000.0
2015-09-30;2453;7.02;;2014-09-30;-8077856000.0;-11551483000.0
2015-09-30;2453;7.03;;2014-09-30;9170761000.0;13426443000.0
2015-09-30;2453;7.04.01;;2014-09-30;-587488000.0;-628831000.0
2015-09-30;2453;7.05;;2014-09-30;8583273000.0;12797612000.0
2015-09-30;2453;7.06;;2014-09-30;456056000.0;1099913000.0
2015-09-30;2453;7.07;;2014-09-30;9039329000.0;13897525000.0
2015-09-30;2453;7.08;;2014-09-30;9039329000.0;13897525000.0
2015-09-30;20257;1.01;2014-12-31;;1786946000.0;2359720000.0
2015-09-30;20257;1.01.01;2014-12-31;;101853000.0;327928000.0
2015-09-30;20257;1.01.02;2014-12-31;;0.0;0.0
2015-09-30;20257;1.01.03;2014-12-31;;206687000.0;177668000.0
2015-09-30;20257;1.01.04;2014-12-31;;0.0;0.0
2015-09-30;20257;1.02.01;2014-12-31;;5132209000.0;4967390000.0
2015-09-30;20257;1.02.02;2014-12-31;;1702158000.0;1676817000.0
2015-09-30;20257;1.02.03;2014-12-31;;24175000.0;22205000.0
2015-09-30;20257;1.02.04;2014-12-31;;13300000.0;14959000.0
2015-09-30;20257;2.01;2014-12-31;;751767000.0;1184846000.0
2015-09-30;20257;2.01.02;2014-12-31;;37133000.0;28109000.0
2015-09-30;20257;2.01.03;2014-12-31;;11996000.0;12021000.0
2015-09-30;20257;2.01.04;2014-12-31;;605806000.0;1038356000.0
2015-09-30;20257;2.01.05;2014-12-31;;96832000.0;106360000.0
2015-09-30;20257;2.01.06;2014-12-31;;0.0;0.0
2015-09-30;20257;2.01.07;2014-12-31;;0.0;0.0
2015-09-30;20257;2.02.01;2014-12-31;;3239588000.0;2956047000.0
2015-09-30;20257;2.02.02;2014-12-31;;93089000.0;170261000.0
2015-09-30;20257;2.02.03;2014-12-31;;348589000.0;465932000.0
2015-09-30;20257;2.02.04;2014-12-31;;1123000.0;2725000.0
2015-09-30;20257;2.03.01;2014-12-31;;3042035000.0;3042035000.0
2015-09-30;20257;2.03.02;2014-12-31;;594507000.0;594507000.0
2015-09-30;20257;2.03.04;2014-12-31;;588090000.0;333333000.0
2015-09-30;20257;3.01;;2014-09-30;622103000.0;348237000.0
2015-09-30;20257;3.02;;2014-09-30;-42717000.0;-37245000.0
2015-09-30;20257;3.03;;2014-09-30;579386000.0;310992000.0
2015-09-30;20257;3.04;;2014-09-30;162978000.0;1594000.0
2015-09-30;20257;3.05;;2014-09-30;742364000.0;312586000.0
2015-09-30;20257;3.06;;2014-09-30;-88764000.0;-96736000.0
2015-09-30;20257;3.07;;2014-09-30;653600000.0;215850000.0
2015-09-30;20257;3.08;;2014-09-30;-155979000.0;-56857000.0
2015-09-30;20257;3.09;;2014-09-30;497621000.0;158993000.0
2015-09-30;20257;3.11;;2014-09-30;497621000.0;158993000.0
2015-09-30;20257;5.01;;2014-09-30;4305064000.0;4224632000.0
2015-09-30;20257;5.03;;2014-09-30;4305064000.0;4224632000.0
2015-09-30;20257;5.07;;2014-09-30;4605995000.0;4261280000.0
2015-09-30;20257;6.01;;2014-09-30;1298618000.0;1311407000.0
2015-09-30;20257;6.02;;2014-09-30;-97083000.0;-85095000.0
2015-09-30;20257;6.03;;2014-09-30;-1033364000.0;-1000237000.0
2015-09-30;20257;6.05;;2014-09-30;168171000.0;226075000.0
2015-09-30;20257;7.01;;2014-09-30;1261444000.0;1195651000.0
2015-09-30;20257;7.02;;2014-09-30;-95329000.0;-81899000.0
2015-09-30;20257;7.03;;2014-09-30;1166115000.0;1113752000.0
2015-09-30;20257;7.04.01;;2014-09-30;-1080000.0;-1222000.0
2015-09-30;20257;7.05;;2014-09-30;1165035000.0;1112530000.0
2015-09-30;20257;7.06;;2014-09-30;260238000.0;192778000.0
2015-09-30;20257;7.07;;2014-09-30;1425273000.0;1305308000.0
2015-09-30;20257;7.08;;2014-09-30;1425273000.0;1305308000.0
2016-03-31;2453;1.01;2015-12-31;;9376738000.0;7478878000.0
2016-03-31;2453;1.01.01;2015-12-31;;924632000.0;1192976000.0
2016-03-31;2453;1.01.02;2015-12-31;;2426746000.0;795985000.0
2016-03-31;2453;1.01.03;2015-12-31;;3826502000.0;3444498000.0
2016-03-31;2453;1.01.04;2015-12-31;;37264000.0;37597000.0
2016-03-31;2453;1.02.01;2015-12-31;;7520077000.0;9586508000.0
2016-03-31;2453;1.02.02;2015-12-31;;9744847000.0;10129372000.0
2016-03-31;2453;1.02.03;2015-12-31;;3940323000.0;3884585000.0
2016-03-31;2453;1.02.04;2015-12-31;;10275104000.0;10319758000.0
2016-03-31;2453;2.01;2015-12-31;;13074072000.0;11987956000.0
2016-03-31;2453;2.01.02;2015-12-31;;1901153000.0;1559413000.0
2016-03-31;2453;2.01.03;2015-12-31;;750759000.0;678140000.0
2016-03-31;2453;2.01.04;2015-12-31;;6300359000.0;4910823000.0
2016-03-31;2453;2.01.05;2015-12-31;;3901228000.0;4622463000.0
2016-03-31;2453;2.01.06;2015-12-31;;0.0;0.0
2016-03-31;2453;2.01.07;2015-12-31;;0.0;0.0
2016-03-31;2453;2.02.01;2015-12-31;;8866178000.0;10388734000.0
2016-03-31;2453;2.02.02;2015-12-31;;4485343000.0;4547393000.0
2016-03-31;2453;2.02.03;2015-12-31;;689247000.0;680603000.0
2016-03-31;2453;2.02.04;2015-12-31;;754573000.0;828076000.0
2016-03-31;2453;2.03.01;2015-12-31;;6294208000.0;6294208000.0
2016-03-31;2453;2.03.02;2015-12-31;;1924503000.0;1924503000.0
2016-03-31;2453;2.03.04;2015-12-31;;4662723000.0;4664095000.0
2016-03-31;2453;3.01;;2015-03-31;5940832000.0;4453506000.0
2016-03-31;2453;3.02;;2015-03-31;-3962727000.0;-3427442000.0
2016-03-31;2453;3.03;;2015-03-31;1978105000.0;1026064000.0
2016-03-31;2453;3.04;;2015-03-31;445220000.0;-579920000.0
2016-03-31;2453;3.05;;2015-03-31;2423325000.0;446144000.0
2016-03-31;2453;3.06;;2015-03-31;-365003000.0;-414404000.0
2016-03-31;2453;3.07;;2015-03-31;2058322000.0;31740000.0
2016-03-31;2453;3.08;;2015-03-31;-573695000.0;-26533000.0
2016-03-31;2453;3.09;;2015-03-31;1484627000.0;5207000.0
2016-03-31;2453;3.11;;2015-03-31;1484627000.0;5207000.0
2016-03-31;2453;5.01;;2015-03-31;11284952000.0;12987676000.0
2016-03-31;2453;5.03;;2015-03-31;11284952000.0;12987676000.0
2016-03-31;2453;5.07;;2015-03-31;12783003000.0;12966339000.0
2016-03-31;2453;6.01;;2015-03-31;332398000.0;-847581000.0
2016-03-31;2453;6.02;;2015-03-31;-18683000.0;968950000.0
2016-03-31;2453;6.03;;2015-03-31;-583286000.0;146975000.0
2016-03-31;2453;6.05;;2015-03-31;-269571000.0;268344000.0
2016-03-31;2453;7.01;;2015-03-31;8006148000.0;7284354000.0
2016-03-31;2453;7.02;;2015-03-31;-3750458000.0;-3329339000.0
2016-03-31;2453;7.03;;2015-03-31;4255690000.0;3955015000.0
2016-03-31;2453;7.04.01;;2015-03-31;-247121000.0;-199033000.0
2016-03-31;2453;7.05;;2015-03-31;4008569000.0;3755982000.0
2016-03-31;2453;7.06;;2015-03-31;1023371000.0;166807000.0
2016-03-31;2453;7.07;;2015-03-31;5031940000.0;3922789000.0
2016-03-31;2453;7.08;;2015-03-31;5031940000.0;3922789000.0
2016-03-31;20257;1.01;2015-12-31;;2082212000.0;2185895000.0
2016-03-31;20257;1.01.01;2015-12-31;;132441000.0;432163000.0
2016-03-31;20257;1.01.02;2015-12-31;;0.0;0.0
2016-03-31;20257;1.01.03;2015-12-31;;165088000.0;169362000.0
2016-03-31;20257;1.01.04;2015-12-31;;0.0;0.0
2016-03-31;20257;1.02.01;2015-12-31;;5011048000.0;4987556000.0
2016-03-31;20257;1.02.02;2015-12-31;;1725764000.0;1728113000.0
2016-03-31;20257;1.02.03;2015-12-31;;22805000.0;21723000.0
2016-03-31;20257;1.02.04;2015-12-31;;20629000.0;20191000.0
2016-03-31;20257;2.01;2015-12-31;;1008424000.0;503670000.0
2016-03-31;20257;2.01.02;2015-12-31;;33712000.0;19306000.0
2016-03-31;20257;2.01.03;2015-12-31;;24493000.0;70386000.0
2016-03-31;20257;2.01.04;2015-12-31;;864554000.0;308610000.0
2016-03-31;20257;2.01.05;2015-12-31;;85665000.0;105368000.0
2016-03-31;20257;2.01.06;2015-12-31;;0.0;0.0
2016-03-31;20257;2.01.07;2015-12-31;;0.0;0.0
2016-03-31;20257;2.02.01;2015-12-31;;2807991000.0;3200660000.0
2016-03-31;20257;2.02.02;2015-12-31;;153809000.0;135305000.0
2016-03-31;20257;2.02.03;2015-12-31;;514109000.0;471993000.0
2016-03-31;20257;2.02.04;2015-12-31;;1060000.0;1100000.0
2016-03-31;20257;2.03.01;2015-12-31;;3042035000.0;3042035000.0
2016-03-31;20257;2.03.02;2015-12-31;;594507000.0;594507000.0
2016-03-31;20257;2.03.04;2015-12-31;;740523000.0;740523000.0
2016-03-31;20257;3.01;;2015-03-31;342526000.0;404973000.0
2016-03-31;20257;3.02;;2015-03-31;-21879000.0;-14568000.0
2016-03-31;20257;3.03;;2015-03-31;320647000.0;390405000.0
2016-03-31;20257;3.04;;2015-03-31;36167000.0;51055000.0
2016-03-31;20257;3.05;;2015-03-31;356814000.0;441460000.0
2016-03-31;20257;3.06;;2015-03-31;-137391000.0;-133787000.0
2016-03-31;20257;3.07;;2015-03-31;219423000.0;307673000.0
2016-03-31;20257;3.08;;2015-03-31;-17490000.0;-53988000.0
2016-03-31;20257;3.09;;2015-03-31;201933000.0;253685000.0
2016-03-31;20257;3.11;;2015-03-31;201933000.0;253685000.0
2016-03-31;20257;5.01;;2015-03-31;4224632000.0;4377065000.0
2016-03-31;20257;5.03;;2015-03-31;4224632000.0;4377065000.0
2016-03-31;20257;5.07;;2015-03-31;4426565000.0;4630750000.0
2016-03-31;20257;6.01;;2015-03-31;429047000.0;374096000.0
2016-03-31;20257;6.02;;2015-03-31;-404591000.0;-15285000.0
2016-03-31;20257;6.03;;2015-03-31;-9128000.0;-59089000.0
2016-03-31;20257;6.05;;2015-03-31;15328000.0;299722000.0
2016-03-31;20257;7.01;;2015-03-31;380080000.0;445172000.0
2016-03-31;20257;7.02;;2015-03-31;-19488000.0;-10160000.0
2016-03-31;20257;7.03;;2015-03-31;360592000.0;435012000.0
2016-03-31;20257;7.04.01;;2015-03-31;-405000.0;-1145000.0
2016-03-31;20257;7.05;;2015-03-31;360187000.0;433867000.0
2016-03-31;20257;7.06;;2015-03-31;69007000.0;89124000.0
2016-03-31;20257;7.07;;2015-03-31;429194000.0;522991000.0
2016-03-31;20257;7.08;;2015-03-31;429194000.0;522991000.0
2016-06-30;2453;1.01;2015-12-31;;9376738000.0;8156182000.0
2016-06-30;2453;1.01.01;2015-12-31;;924632000.0;1500415000.0
2016-06-30;2453;1.01.02;2015-12-31;;2426746000.0;932321000.0
2016-06-30;2453;1.01.03;2015-12-31;;3826502000.0;3328885000.0
2016-06-30;2453;1.01.04;2015-12-31;;37264000.0;40817000.0
2016-06-30;2453;1.02.01;2015-12-31;;7520077000.0;10165576000.0
2016-06-30;2453;1.02.02;2015-12-31;;9744847000.0;10077908000.0
2016-06-30;2453;1.02.03;2015-12-31;;3940323000.0;3848629000.0
2016-06-30;2453;1.02.04;2015-12-31;;10275104000.0;10487061000.0
2016-06-30;2453;2.01;2015-12-31;;13074072000.0;11385202000.0
2016-06-30;2453;2.01.02;2015-12-31;;1901153000.0;1565749000.0
2016-06-30;2453;2.01.03;2015-12-31;;750759000.0;684619000.0
2016-06-30;2453;2.01.04;2015-12-31;;6300359000.0;4618734000.0
2016-06-30;2453;2.01.05;2015-12-31;;3901228000.0;4239798000.0
2016-06-30;2453;2.01.06;2015-12-31;;0.0;0.0
2016-06-30;2453;2.01.07;2015-12-31;;0.0;0.0
2016-06-30;2453;2.02.01;2015-12-31;;8866178000.0;10829029000.0
2016-06-30;2453;2.02.02;2015-12-31;;4485343000.0;5083433000.0
2016-06-30;2453;2.02.03;2015-12-31;;689247000.0;854179000.0
2016-06-30;2453;2.02.04;2015-12-31;;754573000.0;785346000.0
2016-06-30;2453;2.03.01;2015-12-31;;6294208000.0;6294208000.0
2016-06-30;2453;2.03.02;2015-12-31;;1924503000.0;1924503000.0
2016-06-30;2453;2.03.04;2015-12-31;;4662723000.0;5285253000.0
2016-06-30;2453;3.01;;2015-06-30;5494600000.0;4757626000.0
2016-06-30;2453;3.02;;2015-06-30;-3886332000.0;-3628975000.0
2016-06-30;2453;3.03;;2015-06-30;1608268000.0;1128651000.0
2016-06-30;2453;3.04;;2015-06-30;-455463000.0;-648186000.0
2016-06-30;2453;3.05;;2015-06-30;1152805000.0;480465000.0
2016-06-30;2453;3.06;;2015-06-30;-353701000.0;-215508000.0
2016-06-30;2453;3.07;;2015-06-30;799104000.0;264957000.0
2016-06-30;2453;3.08;;2015-06-30;-264840000.0;-62833000.0
2016-06-30;2453;3.09;;2015-06-30;534264000.0;202124000.0
2016-06-30;2453;3.11;;2015-06-30;534264000.0;202124000.0
2016-06-30;2453;5.01;;2015-06-30;11284952000.0;12987676000.0
2016-06-30;2453;5.03;;2015-06-30;11284952000.0;12987676000.0
2016-06-30;2453;5.07;;2015-06-30;14112416000.0;13798167000.0
2016-06-30;2453;6.01;;2015-06-30;970180000.0;112608000.0
2016-06-30;2453;6.02;;2015-06-30;-395137000.0;367729000.0
2016-06-30;2453;6.03;;2015-06-30;-705171000.0;95446000.0
2016-06-30;2453;6.05;;2015-06-30;-130128000.0;575783000.0
2016-06-30;2453;7.01;;2015-06-30;16528631000.0;14498372000.0
2016-06-30;2453;7.02;;2015-06-30;-7521892000.0;-7040186000.0
2016-06-30;2453;7.03;;2015-06-30;9006739000.0;7458186000.0
2016-06-30;2453;7.04.01;;2015-06-30;-428708000.0;-398717000.0
2016-06-30;2453;7.05;;2015-06-30;8578031000.0;7059469000.0
2016-06-30;2453;7.06;;2015-06-30;1161522000.0;617977000.0
2016-06-30;2453;7.07;;2015-06-30;9739553000.0;7677446000.0
2016-06-30;2453;7.08;;2015-06-30;9739553000.0;7677446000.0
2016-06-30;20257;1.01;2015-12-31;;2082212000.0;1924514000.0
2016-06-30;20257;1.01.01;2015-12-31;;132441000.0;208774000.0
2016-06-30;20257;1.01.02;2015-12-31;;0.0;0.0
2016-06-30;20257;1.01.03;2015-12-31;;165088000.0;164310000.0
2016-06-30;20257;1.01.04;2015-12-31;;0.0;0.0
2016-06-30;20257;1.02.01;2015-12-31;;5011048000.0;4900799000.0
2016-06-30;20257;1.02.02;2015-12-31;;1725764000.0;1768437000.0
2016-06-30;20257;1.02.03;2015-12-31;;22805000.0;21210000.0
2016-06-30;20257;1.02.04;2015-12-31;;20629000.0;20415000.0
2016-06-30;20257;2.01;2015-12-31;;1008424000.0;458249000.0
2016-06-30;20257;2.01.02;2015-12-31;;33712000.0;14065000.0
2016-06-30;20257;2.01.03;2015-12-31;;24493000.0;14440000.0
2016-06-30;20257;2.01.04;2015-12-31;;864554000.0;343522000.0
2016-06-30;20257;2.01.05;2015-12-31;;85665000.0;86222000.0
2016-06-30;20257;2.01.06;2015-12-31;;0.0;0.0
2016-06-30;20257;2.01.07;2015-12-31;;0.0;0.0
2016-06-30;20257;2.02.01;2015-12-31;;2807991000.0;3195155000.0
2016-06-30;20257;2.02.02;2015-12-31;;153809000.0;205752000.0
2016-06-30;20257;2.02.03;2015-12-31;;514109000.0;477179000.0
2016-06-30;20257;2.02.04;2015-12-31;;1060000.0;5295000.0
2016-06-30;20257;2.03.01;2015-12-31;;3042035000.0;3042035000.0
2016-06-30;20257;2.03.02;2015-12-31;;594507000.0;594507000.0
2016-06-30;20257;2.03.04;2015-12-31;;740523000.0;417864000.0
2016-06-30;20257;3.01;;2015-06-30;392192000.0;323357000.0
2016-06-30;20257;3.02;;2015-06-30;-25606000.0;-21353000.0
2016-06-30;20257;3.03;;2015-06-30;366586000.0;302004000.0
2016-06-30;20257;3.04;;2015-06-30;34943000.0;17847000.0
2016-06-30;20257;3.05;;2015-06-30;401529000.0;319851000.0
2016-06-30;20257;3.06;;2015-06-30;-115547000.0;-99867000.0
2016-06-30;20257;3.07;;2015-06-30;285982000.0;219984000.0
2016-06-30;20257;3.08;;2015-06-30;-45461000.0;-12777000.0
2016-06-30;20257;3.09;;2015-06-30;240521000.0;207207000.0
2016-06-30;20257;3.11;;2015-06-30;240521000.0;207207000.0
2016-06-30;20257;5.01;;2015-06-30;4224632000.0;4377065000.0
2016-06-30;20257;5.03;;2015-06-30;4224632000.0;4377065000.0
2016-06-30;20257;5.07;;2015-06-30;4412329000.0;4293745000.0
2016-06-30;20257;6.01;;2015-06-30;859282000.0;716547000.0
2016-06-30;20257;6.02;;2015-06-30;-523830000.0;-24018000.0
2016-06-30;20257;6.03;;2015-06-30;-418660000.0;-616196000.0
2016-06-30;20257;6.05;;2015-06-30;-83208000.0;76333000.0
2016-06-30;20257;7.01;;2015-06-30;812040000.0;805628000.0
2016-06-30;20257;7.02;;2015-06-30;-44838000.0;-34593000.0
2016-06-30;20257;7.03;;2015-06-30;767202000.0;771035000.0
2016-06-30;20257;7.04.01;;2015-06-30;-794000.0;-1785000.0
2016-06-30;20257;7.05;;2015-06-30;766408000.0;769250000.0
2016-06-30;20257;7.06;;2015-06-30;144280000.0;155160000.0
2016-06-30;20257;7.07;;2015-06-30;910688000.0;924410000.0
2016-06-30;20257;7.08;;2015-06-30;910688000.0;924410000.0
2016-09-30;2453;1.01;2015-12-31;;9376738000.0;8624362000.0
2016-09-30;2453;1.01.01;2015-12-31;;924632000.0;1693078000.0
2016-09-30;2453;1.01.02;2015-12-31;;2426746000.0;910983000.0
2016-09-30;2453;1.01.03;2015-12-31;;3826502000.0;3490777000.0
2016-09-30;2453;1.01.04;2015-12-31;;37264000.0;38419000.0
2016-09-30;2453;1.02.01;2015-12-31;;7520077000.0;9962479000.0
2016-09-30;2453;1.02.02;2015-12-31;;9744847000.0;10144146000.0
2016-09-30;2453;1.02.03;2015-12-31;;3940323000.0;3798154000.0
2016-09-30;2453;1.02.04;2015-12-31;;10275104000.0;10658403000.0
2016-09-30;2453;2.01;2015-12-31;;13074072000.0;11789063000.0
2016-09-30;2453;2.01.02;2015-12-31;;1901153000.0;1620208000.0
2016-09-30;2453;2.01.03;2015-12-31;;750759000.0;575648000.0
2016-09-30;2453;2.01.04;2015-12-31;;6300359000.0;5932547000.0
2016-09-30;2453;2.01.05;2015-12-31;;3901228000.0;3380329000.0
2016-09-30;2453;2.01.06;2015-12-31;;0.0;0.0
2016-09-30;2453;2.01.07;2015-12-31;;0.0;0.0
2016-09-30;2453;2.02.01;2015-12-31;;8866178000.0;10336504000.0
2016-09-30;2453;2.02.02;2015-12-31;;4485343000.0;5133384000.0
2016-09-30;2453;2.02.03;2015-12-31;;689247000.0;872437000.0
2016-09-30;2453;2.02.04;2015-12-31;;754573000.0;800268000.0
2016-09-30;2453;2.03.01;2015-12-31;;6294208000.0;6294208000.0
2016-09-30;2453;2.03.02;2015-12-31;;1924503000.0;1924503000.0
2016-09-30;2453;2.03.04;2015-12-31;;4662723000.0;5285698000.0
2016-09-30;2453;3.01;;2015-09-30;4872866000.0;4895606000.0
2016-09-30;2453;3.02;;2015-09-30;-4089458000.0;-3641470000.0
2016-09-30;2453;3.03;;2015-09-30;783408000.0;1254136000.0
2016-09-30;2453;3.04;;2015-09-30;-247343000.0;-262688000.0
2016-09-30;2453;3.05;;2015-09-30;536065000.0;991448000.0
2016-09-30;2453;3.06;;2015-09-30;-369743000.0;-422912000.0
2016-09-30;2453;3.07;;2015-09-30;166322000.0;568536000.0
2016-09-30;2453;3.08;;2015-09-30;632000.0;-135034000.0
2016-09-30;2453;3.09;;2015-09-30;166954000.0;433502000.0
2016-09-30;2453;3.11;;2015-09-30;166954000.0;433502000.0
2016-09-30;2453;5.01;;2015-09-30;11284952000.0;12987676000.0
2016-09-30;2453;5.03;;2015-09-30;11284952000.0;12987676000.0
2016-09-30;2453;5.07;;2015-09-30;14302849000.0;14255888000.0
2016-09-30;2453;6.01;;2015-09-30;2388732000.0;228694000.0
2016-09-30;2453;6.02;;2015-09-30;-1328385000.0;-101191000.0
2016-09-30;2453;6.03;;2015-09-30;-341433000.0;640943000.0
2016-09-30;2453;6.05;;2015-09-30;718914000.0;768446000.0
2016-09-30;2453;7.01;;2015-09-30;24531147000.0;21801949000.0
2016-09-30;2453;7.02;;2015-09-30;-11551483000.0;-10349807000.0
2016-09-30;2453;7.03;;2015-09-30;12979664000.0;11452142000.0
2016-09-30;2453;7.04.01;;2015-09-30;-628831000.0;-601197000.0
2016-09-30;2453;7.05;;2015-09-30;12350833000.0;10850945000.0
2016-09-30;2453;7.06;;2015-09-30;1546692000.0;882451000.0
2016-09-30;2453;7.07;;2015-09-30;13897525000.0;11733396000.0
