DT_REFER;CD_CONTA;CD_CVM;GRUPO_DFP;ORDEM_EXERC;DS_CONTA;VL_CONTA
2016-09-30;2.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Passivo Circulante;552915000.0
2016-09-30;2.01.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Fornecedores;33712000.0
2016-09-30;2.01.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Fornecedores;16411000.0
2016-09-30;2.01.03;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Obrigações Fiscais;24493000.0
2016-09-30;2.01.03;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Obrigações Fiscais;27673000.0
2016-09-30;2.01.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Empréstimos e Financiamentos;864554000.0
2016-09-30;2.01.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Empréstimos e Financiamentos;412794000.0
2016-09-30;2.01.05;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Outras Obrigações;85665000.0
2016-09-30;2.01.05;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Outras Obrigações;96037000.0
2016-09-30;2.02.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Empréstimos e Financiamentos;2807991000.0
2016-09-30;2.02.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Empréstimos e Financiamentos;3229356000.0
2016-09-30;2.02.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Outras Obrigações;153809000.0
2016-09-30;2.02.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Outras Obrigações;184934000.0
2016-09-30;2.02.03;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Tributos Diferidos;514109000.0
2016-09-30;2.02.03;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Tributos Diferidos;490728000.0
2016-09-30;2.02.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Provisões;1060000.0
2016-09-30;2.02.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Provisões;8689000.0
2016-09-30;2.03.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Capital Social Realizado;3042035000.0
2016-09-30;2.03.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Capital Social Realizado;3042035000.0
2016-09-30;2.03.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Reservas de Capital;594507000.0
2016-09-30;2.03.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Reservas de Capital;594507000.0
2016-09-30;2.03.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Reservas de Lucros;740523000.0
2016-09-30;2.03.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Reservas de Lucros;417864000.0
2017-03-31;2.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Passivo Circulante;1074367000.0
2017-03-31;2.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Passivo Circulante;1126607000.0
2017-03-31;2.01.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Fornecedores;36991000.0
2017-03-31;2.01.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Fornecedores;18116000.0
2017-03-31;2.01.03;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Obrigações Fiscais;25299000.0
2017-03-31;2.01.03;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Obrigações Fiscais;51101000.0
2017-03-31;2.01.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Empréstimos e Financiamentos;909370000.0
2017-03-31;2.01.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Empréstimos e Financiamentos;963641000.0
2017-03-31;2.01.05;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Outras Obrigações;102707000.0
2017-03-31;2.01.05;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Outras Obrigações;93749000.0
2017-03-31;2.02.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Empréstimos e Financiamentos;2381087000.0
2017-03-31;2.02.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Empréstimos e Financiamentos;2388817000.0
2017-03-31;2.02.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Outras Obrigações;161167000.0
2017-03-31;2.02.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Outras Obrigações;158458000.0
2017-03-31;2.02.03;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Tributos Diferidos;476795000.0
2017-03-31;2.02.03;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Tributos Diferidos;480680000.0
2017-03-31;2.02.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Provisões;9613000.0
2017-03-31;2.02.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Provisões;10359000.0
2017-03-31;2.03.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Capital Social Realizado;3042035000.0
2017-03-31;2.03.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Capital Social Realizado;3042035000.0
2017-03-31;2.03.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Reservas de Capital;594507000.0
2017-03-31;2.03.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Reservas de Capital;594507000.0
2017-03-31;2.03.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Reservas de Lucros;671046000.0
2017-03-31;2.03.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Reservas de Lucros;671046000.0
2017-06-30;2.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Passivo Circulante;1074367000.0
2017-06-30;2.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Passivo Circulante;1200182000.0
2017-06-30;2.01.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Fornecedores;36991000.0
2017-06-30;2.01.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Fornecedores;13648000.0
2017-06-30;2.01.03;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Obrigações Fiscais;25299000.0
2017-06-30;2.01.03;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Obrigações Fiscais;86932000.0
2017-06-30;2.01.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Empréstimos e Financiamentos;909370000.0
2017-06-30;2.01.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Empréstimos e Financiamentos;1000808000.0
2017-06-30;2.01.05;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Outras Obrigações;102707000.0
2017-06-30;2.01.05;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Outras Obrigações;98794000.0
2017-06-30;2.02.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Empréstimos e Financiamentos;2381087000.0
2017-06-30;2.02.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Empréstimos e Financiamentos;2411819000.0
2017-06-30;2.02.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Outras Obrigações;161167000.0
2017-06-30;2.02.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Outras Obrigações;143745000.0
2017-06-30;2.02.03;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Tributos Diferidos;476795000.0
2017-06-30;2.02.03;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Tributos Diferidos;410452000.0
2017-06-30;2.02.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Provisões;9613000.0
2017-06-30;2.02.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Provisões;10523000.0
2017-06-30;2.03.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Capital Social Realizado;3042035000.0
2017-06-30;2.03.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Capital Social Realizado;3042035000.0
2017-06-30;2.03.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Reservas de Capital;594507000.0
2017-06-30;2.03.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Reservas de Capital;594507000.0
2017-06-30;2.03.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Reservas de Lucros;671046000.0
2017-06-30;2.03.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Reservas de Lucros;496328000.0
2017-09-30;2.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Passivo Circulante;1074367000.0
2017-09-30;2.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Passivo Circulante;1279112000.0
2017-09-30;2.01.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Fornecedores;36991000.0
2017-09-30;2.01.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Fornecedores;17923000.0
2017-09-30;2.01.03;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Obrigações Fiscais;25299000.0
2017-09-30;2.01.03;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Obrigações Fiscais;102257000.0
2017-09-30;2.01.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Empréstimos e Financiamentos;909370000.0
2017-09-30;2.01.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Empréstimos e Financiamentos;1050602000.0
2017-09-30;2.01.05;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Outras Obrigações;102707000.0
2017-09-30;2.01.05;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Outras Obrigações;108330000.0
2017-09-30;2.02.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Empréstimos e Financiamentos;2381087000.0
2017-09-30;2.02.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Empréstimos e Financiamentos;2403566000.0
2017-09-30;2.02.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Outras Obrigações;161167000.0
2017-09-30;2.02.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Outras Obrigações;118597000.0
2017-09-30;2.02.03;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Tributos Diferidos;476795000.0
2017-09-30;2.02.03;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Tributos Diferidos;378229000.0
2017-09-30;2.02.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Provisões;9613000.0
2017-09-30;2.02.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Provisões;14237000.0
2017-09-30;2.03.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Capital Social Realizado;3042035000.0
2017-09-30;2.03.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Capital Social Realizado;3042035000.0
2017-09-30;2.03.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Reservas de Capital;594507000.0
2017-09-30;2.03.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Reservas de Capital;594507000.0
2017-09-30;2.03.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Reservas de Lucros;671046000.0
2017-09-30;2.03.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Reservas de Lucros;496328000.0
2018-03-31;2.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Passivo Circulante;644778000.0
2018-03-31;2.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Passivo Circulante;622278000.0
2018-03-31;2.01.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Fornecedores;39297000.0
2018-03-31;2.01.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Fornecedores;23209000.0
2018-03-31;2.01.03;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Obrigações Fiscais;78790000.0
2018-03-31;2.01.03;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Obrigações Fiscais;61164000.0
2018-03-31;2.01.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Empréstimos e Financiamentos;401779000.0
2018-03-31;2.01.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Empréstimos e Financiamentos;429382000.0
2018-03-31;2.01.05;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Outras Obrigações;124912000.0
2018-03-31;2.01.05;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Outras Obrigações;108523000.0
2018-03-31;2.02.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Empréstimos e Financiamentos;2603381000.0
2018-03-31;2.02.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Empréstimos e Financiamentos;2620121000.0
2018-03-31;2.02.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Outras Obrigações;72546000.0
2018-03-31;2.02.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Outras Obrigações;69584000.0
2018-03-31;2.02.03;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Tributos Diferidos;371676000.0
2018-03-31;2.02.03;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Tributos Diferidos;364269000.0
2018-03-31;2.02.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Provisões;14887000.0
2018-03-31;2.02.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Provisões;15367000.0
2018-03-31;2.03.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Capital Social Realizado;3042035000.0
2018-03-31;2.03.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Capital Social Realizado;3042035000.0
2018-03-31;2.03.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Reservas de Capital;594507000.0
2018-03-31;2.03.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Reservas de Capital;594507000.0
2018-03-31;2.03.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Reservas de Lucros;711010000.0
2018-03-31;2.03.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Reservas de Lucros;711010000.0
2018-06-30;2.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Passivo Circulante;644778000.0
2018-06-30;2.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Passivo Circulante;680527000.0
2018-06-30;2.01.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Fornecedores;39297000.0
2018-06-30;2.01.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Fornecedores;26370000.0
2018-06-30;2.01.03;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Obrigações Fiscais;78790000.0
2018-06-30;2.01.03;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Obrigações Fiscais;73761000.0
2018-06-30;2.01.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Empréstimos e Financiamentos;401779000.0
2018-06-30;2.01.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Empréstimos e Financiamentos;470214000.0
2018-06-30;2.01.05;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Outras Obrigações;124912000.0
2018-06-30;2.01.05;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Outras Obrigações;110182000.0
2018-06-30;2.02.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Empréstimos e Financiamentos;2603381000.0
2018-06-30;2.02.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Empréstimos e Financiamentos;2681664000.0
2018-06-30;2.02.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Outras Obrigações;72546000.0
2018-06-30;2.02.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Outras Obrigações;38224000.0
2018-06-30;2.02.03;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Tributos Diferidos;371676000.0
2018-06-30;2.02.03;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Tributos Diferidos;367356000.0
2018-06-30;2.02.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Provisões;14887000.0
2018-06-30;2.02.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Provisões;15195000.0
2018-06-30;2.03.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Capital Social Realizado;3042035000.0
2018-06-30;2.03.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Capital Social Realizado;3042035000.0
2018-06-30;2.03.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Reservas de Capital;594507000.0
2018-06-30;2.03.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Reservas de Capital;594507000.0
2018-06-30;2.03.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Reservas de Lucros;711010000.0
2018-06-30;2.03.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Reservas de Lucros;551685000.0
2018-09-30;2.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Passivo Circulante;644778000.0
2018-09-30;2.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Passivo Circulante;700361000.0
2018-09-30;2.01.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Fornecedores;39297000.0
2018-09-30;2.01.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Fornecedores;33432000.0
2018-09-30;2.01.03;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Obrigações Fiscais;78790000.0
2018-09-30;2.01.03;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Obrigações Fiscais;58260000.0
2018-09-30;2.01.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Empréstimos e Financiamentos;401779000.0
2018-09-30;2.01.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Empréstimos e Financiamentos;494055000.0
2018-09-30;2.01.05;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Outras Obrigações;124912000.0
2018-09-30;2.01.05;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Outras Obrigações;114614000.0
2018-09-30;2.02.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Empréstimos e Financiamentos;2603381000.0
2018-09-30;2.02.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Empréstimos e Financiamentos;3230922000.0
2018-09-30;2.02.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Outras Obrigações;72546000.0
2018-09-30;2.02.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Outras Obrigações;33190000.0
2018-09-30;2.02.03;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Tributos Diferidos;371676000.0
2018-09-30;2.02.03;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Tributos Diferidos;411349000.0
2018-09-30;2.02.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Provisões;14887000.0
2018-09-30;2.02.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Provisões;16848000.0
2018-09-30;2.03.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Capital Social Realizado;3042035000.0
2018-09-30;2.03.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Capital Social Realizado;3042035000.0
2018-09-30;2.03.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Reservas de Capital;594507000.0
2018-09-30;2.03.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Reservas de Capital;594507000.0
2018-09-30;2.03.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Reservas de Lucros;711010000.0
2018-09-30;2.03.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Reservas de Lucros;551685000.0
2019-03-31;2.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Passivo Circulante;646805000.0
2019-03-31;2.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Passivo Circulante;684751000.0
2019-03-31;2.01.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Fornecedores;58314000.0
2019-03-31;2.01.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Fornecedores;36912000.0
2019-03-31;2.01.03;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Obrigações Fiscais;44768000.0
2019-03-31;2.01.03;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Obrigações Fiscais;45991000.0
2019-03-31;2.01.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Empréstimos e Financiamentos;428280000.0
2019-03-31;2.01.04;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Empréstimos e Financiamentos;498805000.0
2019-03-31;2.01.05;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Outras Obrigações;115443000.0
2019-03-31;2.01.05;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Outras Obrigações;103043000.0
2019-03-31;2.02.01;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Empréstimos e Financiamentos;2871675000.0
2019-03-31;2.02.01;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Empréstimos e Financiamentos;3141586000.0
2019-03-31;2.02.02;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Outras Obrigações;46663000.0
2019-03-31;2.02.02;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Outras Obrigações;36927000.0
2019-03-31;2.02.03;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Tributos Diferidos;450624000.0
2019-03-31;2.02.03;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;Tributos Diferidos;459362000.0
2019-03-31;2.02.04;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;Provisões;28475000.0
